Phi[deg],Theta[deg],im(rEPhi)[mV],re(rEPhi)[mV],re(rETheta)[mV],im(rETheta)[mV]
40,143,-11.3902,-2.24951,-413.641,-5108.42
41,143,-11.1734,-2.21223,-413.12,-5108.77
42,143,-10.9435,-2.17261,-412.595,-5109.11
43,143,-10.7007,-2.13082,-412.068,-5109.46
44,143,-10.4449,-2.08705,-411.537,-5109.82
45,143,-10.1763,-2.04148,-411.004,-5110.17
46,143,-9.89498,-1.9943,-410.469,-5110.53
47,143,-9.60113,-1.94572,-409.932,-5110.89
48,143,-9.2949,-1.89594,-409.392,-5111.25
49,143,-8.97648,-1.84514,-408.851,-5111.61
50,143,-8.6461,-1.79355,-408.309,-5111.97
51,143,-8.304,-1.74135,-407.765,-5112.34
52,143,-7.95045,-1.68874,-407.22,-5112.71
53,143,-7.58575,-1.63591,-406.674,-5113.08
54,143,-7.21022,-1.58305,-406.127,-5113.45
55,143,-6.82421,-1.53032,-405.579,-5113.82
56,143,-6.42809,-1.4779,-405.03,-5114.2
57,143,-6.02225,-1.42595,-404.481,-5114.57
58,143,-5.60713,-1.37462,-403.93,-5114.95
59,143,-5.18316,-1.32405,-403.379,-5115.33
60,143,-4.75081,-1.27435,-402.827,-5115.71
61,143,-4.31058,-1.22566,-402.275,-5116.1
62,143,-3.86298,-1.17806,-401.722,-5116.48
63,143,-3.40855,-1.13165,-401.168,-5116.87
64,143,-2.94785,-1.08651,-400.613,-5117.26
65,143,-2.48144,-1.0427,-400.058,-5117.65
66,143,-2.00993,-1.00027,-399.502,-5118.04
67,143,-1.53392,-0.959264,-398.945,-5118.44
68,143,-1.05405,-0.919705,-398.387,-5118.84
69,143,-0.570942,-0.881606,-397.828,-5119.24
70,143,-0.0852638,-0.844972,-397.269,-5119.64
71,143,0.402322,-0.809793,-396.709,-5120.05
72,143,0.891141,-0.776049,-396.148,-5120.46
73,143,1.38051,-0.743713,-395.586,-5120.87
74,143,1.86973,-0.712744,-395.024,-5121.29
75,143,2.35812,-0.683097,-394.461,-5121.71
76,143,2.84496,-0.654716,-393.898,-5122.13
77,143,3.32957,-0.627541,-393.333,-5122.56
78,143,3.81124,-0.601503,-392.769,-5122.99
79,143,4.28927,-0.576531,-392.204,-5123.42
80,143,4.76297,-0.552548,-391.639,-5123.86
81,143,5.23164,-0.529475,-391.073,-5124.3
82,143,5.69461,-0.50723,-390.508,-5124.75
83,143,6.15119,-0.485731,-389.943,-5125.2
84,143,6.60074,-0.464893,-389.378,-5125.66
85,143,7.04259,-0.444636,-388.814,-5126.12
86,143,7.4761,-0.424877,-388.25,-5126.58
87,143,7.90067,-0.40554,-387.688,-5127.05
88,143,8.31568,-0.386549,-387.126,-5127.52
89,143,8.72056,-0.367833,-386.566,-5128
90,143,9.11473,-0.349328,-386.008,-5128.49
91,143,9.49765,-0.330973,-385.452,-5128.97
92,143,9.8688,-0.312716,-384.897,-5129.47
93,143,10.2277,-0.294511,-384.346,-5129.97
94,143,10.5739,-0.27632,-383.797,-5130.47
95,143,10.9069,-0.258114,-383.251,-5130.98
96,143,11.2263,-0.239873,-382.709,-5131.5
97,143,11.5317,-0.221586,-382.171,-5132.02
98,143,11.8228,-0.203252,-381.636,-5132.54
99,143,12.0992,-0.184881,-381.107,-5133.07
100,143,12.3607,-0.166493,-380.582,-5133.61
101,143,12.607,-0.148118,-380.062,-5134.15
102,143,12.8378,-0.129799,-379.547,-5134.7
103,143,13.053,-0.111588,-379.039,-5135.25
104,143,13.2524,-0.0935502,-378.536,-5135.81
105,143,13.4358,-0.075759,-378.041,-5136.37
106,143,13.6032,-0.0583004,-377.552,-5136.93
107,143,13.7545,-0.0412706,-377.07,-5137.51
108,143,13.8897,-0.024776,-376.595,-5138.08
109,143,14.0087,-0.00893291,-376.129,-5138.67
110,143,14.1116,0.00613295,-375.67,-5139.25
111,143,14.1985,0.020287,-375.22,-5139.84
112,143,14.2695,0.0333866,-374.779,-5140.44
113,143,14.3247,0.0452812,-374.346,-5141.04
114,143,14.3642,0.0558138,-373.922,-5141.64
115,143,14.3883,0.0648216,-373.508,-5142.25
116,143,14.3972,0.0721366,-373.103,-5142.87
117,143,14.3911,0.0775869,-372.708,-5143.48
118,143,14.3703,0.0809978,-372.322,-5144.1
119,143,14.3352,0.082193,-371.947,-5144.73
120,143,14.2859,0.0809955,-371.581,-5145.35
121,143,14.223,0.0772289,-371.225,-5145.98
122,143,14.1467,0.0707191,-370.88,-5146.62
123,143,14.0575,0.0612954,-370.544,-5147.25
124,143,13.9558,0.0487915,-370.218,-5147.89
125,143,13.842,0.0330476,-369.902,-5148.53
126,143,13.7166,0.0139113,-369.596,-5149.18
127,143,13.58,-0.00876054,-369.3,-5149.82
128,143,13.4328,-0.0351008,-369.013,-5150.47
129,143,13.2754,-0.0652303,-368.736,-5151.12
130,143,13.1083,-0.0992566,-368.467,-5151.77
131,143,12.9321,-0.137272,-368.208,-5152.42
132,143,12.7473,-0.179354,-367.957,-5153.07
133,143,12.5543,-0.225562,-367.714,-5153.72
134,143,12.3538,-0.275935,-367.479,-5154.37
135,143,12.1463,-0.330495,-367.252,-5155.02
136,143,11.9324,-0.389241,-367.032,-5155.67
137,143,11.7124,-0.45215,-366.818,-5156.33
138,143,11.4871,-0.519179,-366.611,-5156.98
139,143,11.2569,-0.590256,-366.41,-5157.62
140,143,11.0223,-0.665288,-366.214,-5158.27
141,143,10.784,-0.744157,-366.023,-5158.92
142,143,10.5423,-0.826719,-365.836,-5159.56
143,143,10.2978,-0.912801,-365.653,-5160.2
144,143,10.051,-1.00221,-365.473,-5160.84
145,143,9.80235,-1.09472,-365.296,-5161.47
146,143,9.55234,-1.19008,-365.121,-5162.1
147,143,9.30141,-1.28802,-364.948,-5162.73
148,143,9.05,-1.38824,-364.776,-5163.35
149,143,8.79853,-1.49041,-364.604,-5163.97
150,143,8.5474,-1.59418,-364.432,-5164.58
151,143,8.297,-1.69918,-364.26,-5165.19
152,143,8.04769,-1.80501,-364.087,-5165.79
153,143,7.79982,-1.91126,-363.912,-5166.39
154,143,7.5537,-2.01748,-363.735,-5166.98
155,143,7.30965,-2.12323,-363.555,-5167.56
156,143,7.06795,-2.22802,-363.372,-5168.14
157,143,6.82884,-2.33137,-363.186,-5168.7
158,143,6.59258,-2.43278,-362.996,-5169.26
159,143,6.35938,-2.53172,-362.802,-5169.81
160,143,6.12942,-2.62768,-362.604,-5170.36
161,143,5.90288,-2.72012,-362.4,-5170.89
162,143,5.6799,-2.8085,-362.191,-5171.41
163,143,5.46062,-2.89227,-361.977,-5171.92
164,143,5.24513,-2.9709,-361.758,-5172.42
165,143,5.03352,-3.04384,-361.533,-5172.91
166,143,4.82584,-3.11053,-361.302,-5173.39
167,143,4.62213,-3.17046,-361.065,-5173.86
168,143,4.42243,-3.22308,-360.822,-5174.31
169,143,4.22671,-3.26787,-360.574,-5174.75
170,143,4.03497,-3.30433,-360.319,-5175.18
171,143,3.84716,-3.33196,-360.059,-5175.59
172,143,3.66324,-3.35029,-359.794,-5175.99
173,143,3.48313,-3.35885,-359.523,-5176.37
174,143,3.30674,-3.35719,-359.247,-5176.74
175,143,3.13398,-3.34492,-358.966,-5177.09
176,143,2.96473,-3.32162,-358.681,-5177.42
177,143,2.79887,-3.28694,-358.392,-5177.74
178,143,2.63626,-3.24053,-358.099,-5178.04
179,143,2.47674,-3.18209,-357.803,-5178.32
180,143,2.32018,-3.11133,-357.504,-5178.59
-180,144,2.47166,-2.77789,-345.323,-5038.44
-179,144,2.31379,-2.69837,-345.032,-5038.67
-178,144,2.1581,-2.60653,-344.74,-5038.89
-177,144,2.00442,-2.5022,-344.447,-5039.08
-176,144,1.8526,-2.38523,-344.155,-5039.26
-175,144,1.70248,-2.25552,-343.863,-5039.41
-174,144,1.55392,-2.113,-343.572,-5039.55
-173,144,1.40674,-1.95764,-343.284,-5039.66
-172,144,1.26081,-1.78944,-342.999,-5039.76
-171,144,1.11597,-1.60847,-342.717,-5039.83
-170,144,0.972089,-1.41479,-342.441,-5039.88
-169,144,0.829021,-1.20855,-342.169,-5039.9
-168,144,0.686645,-0.989916,-341.904,-5039.91
-167,144,0.544844,-0.759086,-341.646,-5039.89
-166,144,0.40351,-0.516316,-341.395,-5039.84
-165,144,0.262547,-0.261893,-341.154,-5039.77
-164,144,0.121873,0.00385121,-340.922,-5039.68
-163,144,-0.0185827,0.280549,-340.701,-5039.56
-162,144,-0.158876,0.567793,-340.492,-5039.42
-161,144,-0.29905,0.865135,-340.295,-5039.25
-160,144,-0.439128,1.17209,-340.111,-5039.06
-159,144,-0.579122,1.48815,-339.942,-5038.84
-158,144,-0.719026,1.81274,-339.788,-5038.59
-157,144,-0.858815,2.14528,-339.649,-5038.32
-156,144,-0.998451,2.48514,-339.528,-5038.02
-155,144,-1.13787,2.83167,-339.424,-5037.7
-154,144,-1.27701,3.18419,-339.338,-5037.35
-153,144,-1.41577,3.54197,-339.271,-5036.97
-152,144,-1.55405,3.90428,-339.225,-5036.57
-151,144,-1.6917,4.27036,-339.199,-5036.14
-150,144,-1.82861,4.6394,-339.194,-5035.68
-149,144,-1.9646,5.0106,-339.211,-5035.2
-148,144,-2.0995,5.38313,-339.251,-5034.69
-147,144,-2.23313,5.75615,-339.314,-5034.16
-146,144,-2.36529,6.12878,-339.401,-5033.6
-145,144,-2.49574,6.50016,-339.511,-5033.01
-144,144,-2.62428,6.86941,-339.646,-5032.4
-143,144,-2.75067,7.23562,-339.807,-5031.77
-142,144,-2.87465,7.59791,-339.992,-5031.11
-141,144,-2.99596,7.95538,-340.203,-5030.42
-140,144,-3.11436,8.30713,-340.44,-5029.72
-139,144,-3.22956,8.65226,-340.702,-5028.99
-138,144,-3.34129,8.98989,-340.991,-5028.24
-137,144,-3.44929,9.31913,-341.306,-5027.46
-136,144,-3.55326,9.63912,-341.647,-5026.67
-135,144,-3.65294,9.949,-342.014,-5025.85
-134,144,-3.74805,10.2479,-342.407,-5025.02
-133,144,-3.83831,10.5351,-342.825,-5024.17
-132,144,-3.92347,10.8097,-343.27,-5023.3
-131,144,-4.00326,11.071,-343.739,-5022.41
-130,144,-4.07742,11.3181,-344.234,-5021.51
-129,144,-4.14573,11.5505,-344.753,-5020.59
-128,144,-4.20794,11.7674,-345.296,-5019.65
-127,144,-4.26384,11.9681,-345.863,-5018.7
-126,144,-4.31323,12.1521,-346.453,-5017.74
-125,144,-4.35591,12.3188,-347.066,-5016.77
-124,144,-4.39172,12.4676,-347.7,-5015.79
-123,144,-4.42051,12.598,-348.355,-5014.79
-122,144,-4.44213,12.7096,-349.031,-5013.79
-121,144,-4.45648,12.802,-349.726,-5012.78
-120,144,-4.46347,12.8749,-350.441,-5011.77
-119,144,-4.46302,12.9279,-351.173,-5010.74
-118,144,-4.45508,12.9607,-351.922,-5009.72
-117,144,-4.43964,12.9732,-352.687,-5008.69
-116,144,-4.4167,12.9652,-353.467,-5007.65
-115,144,-4.38627,12.9366,-354.261,-5006.62
-114,144,-4.34841,12.8874,-355.069,-5005.58
-113,144,-4.30318,12.8175,-355.889,-5004.55
-112,144,-4.2507,12.727,-356.719,-5003.52
-111,144,-4.19108,12.6161,-357.56,-5002.49
-110,144,-4.12447,12.4849,-358.41,-5001.46
-109,144,-4.05104,12.3335,-359.267,-5000.43
-108,144,-3.97099,12.1624,-360.132,-4999.42
-107,144,-3.88454,11.9717,-361.002,-4998.4
-106,144,-3.79193,11.7619,-361.876,-4997.4
-105,144,-3.69342,11.5335,-362.755,-4996.4
-104,144,-3.5893,11.2868,-363.635,-4995.41
-103,144,-3.47988,11.0224,-364.517,-4994.43
-102,144,-3.36547,10.7409,-365.4,-4993.46
-101,144,-3.24642,10.4429,-366.282,-4992.5
-100,144,-3.12309,10.129,-367.163,-4991.55
-99,144,-2.99585,9.79995,-368.041,-4990.62
-98,144,-2.86509,9.45649,-368.915,-4989.69
-97,144,-2.73121,9.09939,-369.785,-4988.78
-96,144,-2.59462,8.72946,-370.65,-4987.88
-95,144,-2.45575,8.34755,-371.508,-4987
-94,144,-2.31502,7.95452,-372.36,-4986.13
-93,144,-2.17287,7.55128,-373.204,-4985.28
-92,144,-2.02975,7.13876,-374.039,-4984.44
-91,144,-1.8861,6.71791,-374.866,-4983.62
-90,144,-1.74237,6.2897,-375.682,-4982.81
-89,144,-1.599,5.8551,-376.488,-4982.02
-88,144,-1.45646,5.41513,-377.283,-4981.24
-87,144,-1.31517,4.9708,-378.067,-4980.49
-86,144,-1.1756,4.52311,-378.839,-4979.74
-85,144,-1.03817,4.07309,-379.598,-4979.02
-84,144,-0.90331,3.62177,-380.345,-4978.31
-83,144,-0.771451,3.17017,-381.079,-4977.62
-82,144,-0.643004,2.7193,-381.799,-4976.94
-81,144,-0.518373,2.27018,-382.506,-4976.29
-80,144,-0.397949,1.82379,-383.199,-4975.65
-79,144,-0.282113,1.38114,-383.879,-4975.02
-78,144,-0.171231,0.943171,-384.544,-4974.41
-77,144,-0.0656535,0.510842,-385.196,-4973.82
-76,144,0.0342826,0.085073,-385.834,-4973.25
-75,144,0.128258,-0.33324,-386.458,-4972.69
-74,144,0.215968,-0.74323,-387.069,-4972.15
-73,144,0.297129,-1.14406,-387.666,-4971.62
-72,144,0.371473,-1.53493,-388.249,-4971.11
-71,144,0.438751,-1.91508,-388.82,-4970.62
-70,144,0.498733,-2.28377,-389.377,-4970.14
-69,144,0.551208,-2.64034,-389.922,-4969.67
-68,144,0.595985,-2.98413,-390.455,-4969.22
-67,144,0.632893,-3.31455,-390.976,-4968.79
-66,144,0.66178,-3.63106,-391.485,-4968.36
-65,144,0.682513,-3.93316,-391.984,-4967.96
-64,144,0.69498,-4.2204,-392.472,-4967.56
-63,144,0.699088,-4.49238,-392.949,-4967.18
-62,144,0.694763,-4.74877,-393.417,-4966.82
-61,144,0.681951,-4.98927,-393.876,-4966.46
-60,144,0.660616,-5.21365,-394.325,-4966.12
-59,144,0.630741,-5.42173,-394.767,-4965.79
-58,144,0.592326,-5.61338,-395.201,-4965.47
-57,144,0.545389,-5.78853,-395.627,-4965.17
-56,144,0.489967,-5.94717,-396.047,-4964.87
-55,144,0.42611,-6.08934,-396.46,-4964.59
-54,144,0.353888,-6.21513,-396.867,-4964.32
-53,144,0.273383,-6.32469,-397.269,-4964.05
-52,144,0.184694,-6.41821,-397.666,-4963.8
-51,144,0.0879345,-6.49594,-398.058,-4963.56
-50,144,-0.0167704,-6.55817,-398.446,-4963.33
-49,144,-0.129281,-6.60526,-398.83,-4963.11
-48,144,-0.249445,-6.63759,-399.211,-4962.9
-47,144,-0.377098,-6.65558,-399.589,-4962.7
-46,144,-0.512067,-6.65973,-399.964,-4962.5
-45,144,-0.654166,-6.65053,-400.336,-4962.32
-44,144,-0.803199,-6.62853,-400.706,-4962.14
-43,144,-0.958962,-6.59432,-401.074,-4961.97
-42,144,-1.12124,-6.54851,-401.439,-4961.81
-41,144,-1.28982,-6.49173,-401.803,-4961.66
-40,144,-1.46446,-6.42465,-402.165,-4961.52
-39,144,-1.64493,-6.34796,-402.526,-4961.38
-38,144,-1.83099,-6.26234,-402.884,-4961.25
-37,144,-2.02239,-6.16853,-403.241,-4961.13
-36,144,-2.21887,-6.06725,-403.596,-4961.02
-35,144,-2.42018,-5.95924,-403.949,-4960.91
-34,144,-2.62605,-5.84523,-404.299,-4960.81
-33,144,-2.83622,-5.72597,-404.648,-4960.72
-32,144,-3.05041,-5.6022,-404.993,-4960.63
-31,144,-3.26834,-5.47465,-405.336,-4960.55
-30,144,-3.48975,-5.34406,-405.676,-4960.48
-29,144,-3.71435,-5.21114,-406.012,-4960.42
-28,144,-3.94185,-5.07658,-406.344,-4960.36
-27,144,-4.17198,-4.94108,-406.672,-4960.3
-26,144,-4.40444,-4.80531,-406.995,-4960.26
-25,144,-4.63895,-4.66989,-407.313,-4960.22
-24,144,-4.87521,-4.53545,-407.625,-4960.18
-23,144,-5.11294,-4.40257,-407.931,-4960.15
-22,144,-5.35184,-4.27182,-408.231,-4960.13
-21,144,-5.59162,-4.14373,-408.523,-4960.11
-20,144,-5.83199,-4.01879,-408.807,-4960.1
-19,144,-6.07266,-3.89746,-409.083,-4960.1
-18,144,-6.31333,-3.78016,-409.35,-4960.1
-17,144,-6.55372,-3.66728,-409.607,-4960.11
-16,144,-6.79352,-3.55917,-409.855,-4960.12
-15,144,-7.03245,-3.45614,-410.091,-4960.14
-14,144,-7.27021,-3.35845,-410.317,-4960.16
-13,144,-7.50651,-3.26634,-410.531,-4960.2
-12,144,-7.74107,-3.17999,-410.732,-4960.23
-11,144,-7.97359,-3.09956,-410.921,-4960.28
-10,144,-8.20379,-3.02514,-411.096,-4960.33
-9,144,-8.43138,-2.95682,-411.257,-4960.38
-8,144,-8.65606,-2.89462,-411.404,-4960.44
-7,144,-8.87757,-2.83854,-411.536,-4960.51
-6,144,-9.0956,-2.78853,-411.652,-4960.59
-5,144,-9.30989,-2.74452,-411.753,-4960.67
-4,144,-9.52015,-2.70639,-411.838,-4960.75
-3,144,-9.7261,-2.67401,-411.907,-4960.84
-2,144,-9.92746,-2.64718,-411.959,-4960.94
-1,144,-10.124,-2.62572,-411.994,-4961.05
0,144,-10.3153,-2.60939,-412.011,-4961.16
1,144,-10.5013,-2.59794,-412.011,-4961.28
2,144,-10.6815,-2.59109,-411.994,-4961.4
3,144,-10.8559,-2.58854,-411.959,-4961.53
4,144,-11.024,-2.58998,-411.906,-4961.67
5,144,-11.1856,-2.59508,-411.835,-4961.81
6,144,-11.3405,-2.6035,-411.747,-4961.96
7,144,-11.4883,-2.61488,-411.64,-4962.12
8,144,-11.6289,-2.62885,-411.516,-4962.28
9,144,-11.762,-2.64506,-411.375,-4962.45
10,144,-11.8873,-2.66313,-411.215,-4962.63
11,144,-12.0046,-2.6827,-411.039,-4962.81
12,144,-12.1137,-2.70338,-410.845,-4963
13,144,-12.2142,-2.72482,-410.635,-4963.19
14,144,-12.306,-2.74665,-410.408,-4963.39
15,144,-12.3887,-2.76852,-410.164,-4963.6
16,144,-12.4623,-2.79009,-409.905,-4963.81
17,144,-12.5264,-2.81104,-409.631,-4964.03
18,144,-12.5808,-2.83104,-409.341,-4964.26
19,144,-12.6253,-2.84979,-409.037,-4964.49
20,144,-12.6597,-2.867,-408.718,-4964.72
21,144,-12.6837,-2.88243,-408.386,-4964.96
22,144,-12.6973,-2.89581,-408.04,-4965.21
23,144,-12.7,-2.90692,-407.682,-4965.46
24,144,-12.6919,-2.91555,-407.311,-4965.72
25,144,-12.6727,-2.92153,-406.929,-4965.98
26,144,-12.6422,-2.9247,-406.535,-4966.25
27,144,-12.6002,-2.92491,-406.131,-4966.52
28,144,-12.5467,-2.92206,-405.716,-4966.8
29,144,-12.4813,-2.91606,-405.292,-4967.08
30,144,-12.4041,-2.90683,-404.859,-4967.37
31,144,-12.3149,-2.89434,-404.417,-4967.66
32,144,-12.2135,-2.87856,-403.967,-4967.95
33,144,-12.0999,-2.8595,-403.51,-4968.25
34,144,-11.9739,-2.83717,-403.045,-4968.55
35,144,-11.8356,-2.81163,-402.574,-4968.86
36,144,-11.6847,-2.78292,-402.097,-4969.17
37,144,-11.5214,-2.75114,-401.614,-4969.48
38,144,-11.3455,-2.71639,-401.126,-4969.79
39,144,-11.1571,-2.67877,-400.633,-4970.11
40,144,-10.9561,-2.63841,-400.136,-4970.43
41,144,-10.7426,-2.59547,-399.634,-4970.76
42,144,-10.5167,-2.55009,-399.13,-4971.08
43,144,-10.2783,-2.50244,-398.621,-4971.41
44,144,-10.0275,-2.45269,-398.11,-4971.75
45,144,-9.76459,-2.40103,-397.596,-4972.08
46,144,-9.48953,-2.34765,-397.08,-4972.42
47,144,-9.20252,-2.29273,-396.561,-4972.76
48,144,-8.90373,-2.23647,-396.04,-4973.1
49,144,-8.59335,-2.17908,-395.518,-4973.44
50,144,-8.2716,-2.12073,-394.994,-4973.78
51,144,-7.93871,-2.06164,-394.468,-4974.13
52,144,-7.59496,-2.002,-393.941,-4974.48
53,144,-7.24063,-1.94198,-393.413,-4974.83
54,144,-6.87603,-1.88178,-392.884,-4975.18
55,144,-6.5015,-1.82158,-392.354,-4975.54
56,144,-6.11739,-1.76153,-391.823,-4975.89
57,144,-5.72409,-1.70181,-391.291,-4976.25
58,144,-5.322,-1.64256,-390.759,-4976.61
59,144,-4.91154,-1.58393,-390.225,-4976.98
60,144,-4.49317,-1.52605,-389.691,-4977.34
61,144,-4.06736,-1.46903,-389.156,-4977.71
62,144,-3.6346,-1.41299,-388.62,-4978.08
63,144,-3.19539,-1.35803,-388.083,-4978.45
64,144,-2.75027,-1.30423,-387.546,-4978.83
65,144,-2.29978,-1.25166,-387.007,-4979.2
66,144,-1.8445,-1.20039,-386.468,-4979.58
67,144,-1.38499,-1.15045,-385.929,-4979.97
68,144,-0.921862,-1.1019,-385.388,-4980.35
69,144,-0.455715,-1.05475,-384.847,-4980.74
70,144,0.0128277,-1.00902,-384.304,-4981.13
71,144,0.483134,-0.964709,-383.761,-4981.52
72,144,0.954563,-0.921812,-383.217,-4981.92
73,144,1.42647,-0.880312,-382.673,-4982.32
74,144,1.89819,-0.840182,-382.127,-4982.73
75,144,2.36907,-0.801388,-381.581,-4983.14
76,144,2.83845,-0.763888,-381.035,-4983.55
77,144,3.30566,-0.727632,-380.487,-4983.96
78,144,3.77004,-0.692566,-379.94,-4984.38
79,144,4.23092,-0.658627,-379.391,-4984.81
80,144,4.68765,-0.625753,-378.843,-4985.24
81,144,5.13957,-0.593874,-378.294,-4985.67
82,144,5.58604,-0.562919,-377.745,-4986.11
83,144,6.0264,-0.532816,-377.197,-4986.55
84,144,6.46005,-0.503492,-376.648,-4987
85,144,6.88636,-0.474873,-376.1,-4987.45
86,144,7.30472,-0.446888,-375.553,-4987.9
87,144,7.71454,-0.419466,-375.006,-4988.36
88,144,8.11526,-0.39254,-374.461,-4988.83
89,144,8.50632,-0.366045,-373.916,-4989.3
90,144,8.88718,-0.339924,-373.374,-4989.78
91,144,9.25732,-0.31412,-372.833,-4990.26
92,144,9.61626,-0.288587,-372.294,-4990.75
93,144,9.96351,-0.263282,-371.757,-4991.24
94,144,10.2986,-0.23817,-371.223,-4991.73
95,144,10.6212,-0.213224,-370.692,-4992.24
96,144,10.9309,-0.188427,-370.164,-4992.74
97,144,11.2272,-0.163767,-369.64,-4993.26
98,144,11.5099,-0.139245,-369.119,-4993.77
99,144,11.7786,-0.11487,-368.603,-4994.3
100,144,12.0331,-0.0906589,-368.091,-4994.82
101,144,12.2731,-0.0666423,-367.584,-4995.36
102,144,12.4983,-0.0428588,-367.082,-4995.9
103,144,12.7087,-0.0193578,-366.586,-4996.44
104,144,12.904,0.00380087,-366.096,-4996.99
105,144,13.0841,0.0265471,-365.611,-4997.54
106,144,13.2489,0.0488007,-365.134,-4998.1
107,144,13.3983,0.0704712,-364.663,-4998.66
108,144,13.5324,0.091459,-364.199,-4999.23
109,144,13.651,0.111655,-363.742,-4999.8
110,144,13.7544,0.13094,-363.293,-5000.38
111,144,13.8424,0.149188,-362.852,-5000.96
112,144,13.9152,0.166265,-362.42,-5001.55
113,144,13.9729,0.18203,-361.995,-5002.14
114,144,14.0157,0.196334,-361.58,-5002.73
115,144,14.0437,0.209024,-361.173,-5003.33
116,144,14.0572,0.219942,-360.775,-5003.93
117,144,14.0564,0.228926,-360.386,-5004.53
118,144,14.0415,0.235812,-360.007,-5005.14
119,144,14.0128,0.240434,-359.637,-5005.75
120,144,13.9707,0.242624,-359.276,-5006.36
121,144,13.9154,0.242218,-358.925,-5006.98
122,144,13.8473,0.239051,-358.584,-5007.6
123,144,13.7669,0.232963,-358.252,-5008.22
124,144,13.6744,0.223797,-357.93,-5008.84
125,144,13.5703,0.211404,-357.617,-5009.47
126,144,13.455,0.19564,-357.314,-5010.1
127,144,13.329,0.176371,-357.02,-5010.73
128,144,13.1927,0.153473,-356.735,-5011.36
129,144,13.0466,0.126833,-356.459,-5011.99
130,144,12.8912,0.0963503,-356.192,-5012.62
131,144,12.7269,0.0619395,-355.933,-5013.25
132,144,12.5542,0.0235295,-355.683,-5013.88
133,144,12.3736,-0.0189339,-355.44,-5014.52
134,144,12.1857,-0.0654871,-355.205,-5015.15
135,144,11.9909,-0.116147,-354.978,-5015.78
136,144,11.7898,-0.170912,-354.757,-5016.41
137,144,11.5828,-0.229758,-354.543,-5017.04
138,144,11.3705,-0.29264,-354.334,-5017.67
139,144,11.1533,-0.359489,-354.132,-5018.3
140,144,10.9318,-0.430214,-353.935,-5018.93
141,144,10.7064,-0.504699,-353.742,-5019.55
142,144,10.4777,-0.582805,-353.554,-5020.17
143,144,10.246,-0.664367,-353.369,-5020.79
144,144,10.0119,-0.749195,-353.188,-5021.41
145,144,9.77575,-0.837074,-353.009,-5022.02
146,144,9.53806,-0.927765,-352.832,-5022.63
147,144,9.29924,-1.021,-352.658,-5023.23
148,144,9.05968,-1.1165,-352.484,-5023.83
149,144,8.81979,-1.21394,-352.311,-5024.43
150,144,8.57994,-1.313,-352.138,-5025.02
151,144,8.34048,-1.4133,-351.964,-5025.6
152,144,8.10177,-1.51447,-351.79,-5026.18
153,144,7.86412,-1.61611,-351.614,-5026.75
154,144,7.62783,-1.7178,-351.437,-5027.32
155,144,7.39319,-1.8191,-351.257,-5027.88
156,144,7.16045,-1.91956,-351.074,-5028.43
157,144,6.92987,-2.0187,-350.889,-5028.97
158,144,6.70166,-2.11604,-350.7,-5029.51
159,144,6.47602,-2.21108,-350.506,-5030.04
160,144,6.25312,-2.30332,-350.309,-5030.56
161,144,6.03314,-2.39224,-350.107,-5031.07
162,144,5.81619,-2.47733,-349.901,-5031.57
163,144,5.60241,-2.55806,-349.69,-5032.06
164,144,5.39187,-2.63389,-349.473,-5032.54
165,144,5.18467,-2.70431,-349.251,-5033.01
166,144,4.98085,-2.7688,-349.024,-5033.47
167,144,4.78045,-2.82682,-348.792,-5033.91
168,144,4.58348,-2.87787,-348.553,-5034.35
169,144,4.38995,-2.92144,-348.31,-5034.77
170,144,4.19983,-2.95704,-348.061,-5035.18
171,144,4.0131,-2.98419,-347.807,-5035.57
172,144,3.82969,-3.00242,-347.548,-5035.95
173,144,3.64954,-3.01128,-347.284,-5036.32
174,144,3.47258,-3.01035,-347.015,-5036.67
175,144,3.29871,-2.99921,-346.742,-5037
176,144,3.12782,-2.97748,-346.464,-5037.32
177,144,2.9598,-2.94481,-346.184,-5037.63
178,144,2.79452,-2.90085,-345.899,-5037.92
179,144,2.63186,-2.8453,-345.612,-5038.18
180,144,2.47166,-2.77789,-345.323,-5038.44
-180,145,2.611,-2.43139,-333.279,-4897.84
