Phi[deg],Theta[deg],mag(GainTotal)
-151,114,1.29196
-150,114,1.29172
-149,114,1.29147
-148,114,1.29121
-147,114,1.29093
-146,114,1.29064
-145,114,1.29034
-144,114,1.29003
-143,114,1.2897
-142,114,1.28937
-141,114,1.28902
-140,114,1.28866
-139,114,1.28829
-138,114,1.28792
-137,114,1.28753
-136,114,1.28714
-135,114,1.28674
-134,114,1.28633
-133,114,1.28591
-132,114,1.2855
-131,114,1.28507
-130,114,1.28465
-129,114,1.28421
-128,114,1.28378
-127,114,1.28335
-126,114,1.28291
-125,114,1.28248
-124,114,1.28205
-123,114,1.28161
-122,114,1.28118
-121,114,1.28076
-120,114,1.28033
-119,114,1.27992
-118,114,1.2795
-117,114,1.2791
-116,114,1.2787
-115,114,1.2783
-114,114,1.27792
-113,114,1.27754
-112,114,1.27717
-111,114,1.27681
-110,114,1.27646
-109,114,1.27612
-108,114,1.27579
-107,114,1.27547
-106,114,1.27516
-105,114,1.27486
-104,114,1.27458
-103,114,1.2743
-102,114,1.27404
-101,114,1.27378
-100,114,1.27354
-99,114,1.27331
-98,114,1.27309
-97,114,1.27289
-96,114,1.27269
-95,114,1.2725
-94,114,1.27233
-93,114,1.27216
-92,114,1.27201
-91,114,1.27186
-90,114,1.27173
-89,114,1.2716
-88,114,1.27148
-87,114,1.27137
-86,114,1.27127
-85,114,1.27118
-84,114,1.27109
-83,114,1.27101
-82,114,1.27093
-81,114,1.27086
-80,114,1.2708
-79,114,1.27074
-78,114,1.27068
-77,114,1.27063
-76,114,1.27058
-75,114,1.27054
-74,114,1.2705
-73,114,1.27046
-72,114,1.27042
-71,114,1.27038
-70,114,1.27035
-69,114,1.27031
-68,114,1.27028
-67,114,1.27024
-66,114,1.27021
-65,114,1.27017
-64,114,1.27013
-63,114,1.2701
-62,114,1.27006
-61,114,1.27002
-60,114,1.26998
-59,114,1.26993
-58,114,1.26989
-57,114,1.26984
-56,114,1.26979
-55,114,1.26974
-54,114,1.26968
-53,114,1.26962
-52,114,1.26957
-51,114,1.2695
-50,114,1.26944
-49,114,1.26937
-48,114,1.26931
-47,114,1.26924
-46,114,1.26916
-45,114,1.26909
-44,114,1.26901
-43,114,1.26893
-42,114,1.26885
-41,114,1.26877
-40,114,1.26869
-39,114,1.2686
-38,114,1.26852
-37,114,1.26843
-36,114,1.26834
-35,114,1.26826
-34,114,1.26817
-33,114,1.26808
-32,114,1.26799
-31,114,1.2679
-30,114,1.26781
-29,114,1.26773
-28,114,1.26764
-27,114,1.26755
-26,114,1.26747
-25,114,1.26739
-24,114,1.26731
-23,114,1.26723
-22,114,1.26715
-21,114,1.26707
-20,114,1.267
-19,114,1.26693
-18,114,1.26686
-17,114,1.2668
-16,114,1.26674
-15,114,1.26668
-14,114,1.26663
-13,114,1.26658
-12,114,1.26654
-11,114,1.2665
-10,114,1.26646
-9,114,1.26643
-8,114,1.26641
-7,114,1.26639
-6,114,1.26637
-5,114,1.26636
-4,114,1.26636
-3,114,1.26636
-2,114,1.26637
-1,114,1.26638
0,114,1.26641
1,114,1.26643
2,114,1.26647
3,114,1.26651
4,114,1.26655
5,114,1.2666
6,114,1.26666
7,114,1.26673
8,114,1.2668
9,114,1.26688
10,114,1.26697
11,114,1.26706
12,114,1.26716
13,114,1.26727
14,114,1.26738
15,114,1.2675
16,114,1.26762
17,114,1.26776
18,114,1.26789
19,114,1.26803
20,114,1.26818
21,114,1.26833
22,114,1.26849
23,114,1.26865
24,114,1.26881
25,114,1.26898
26,114,1.26915
27,114,1.26932
28,114,1.2695
29,114,1.26968
30,114,1.26986
31,114,1.27004
32,114,1.27022
33,114,1.2704
34,114,1.27059
35,114,1.27077
36,114,1.27095
37,114,1.27113
38,114,1.27131
39,114,1.27149
40,114,1.27166
41,114,1.27183
42,114,1.272
43,114,1.27216
44,114,1.27232
45,114,1.27248
46,114,1.27263
47,114,1.27278
48,114,1.27292
49,114,1.27306
50,114,1.27319
51,114,1.27332
52,114,1.27344
53,114,1.27356
54,114,1.27366
55,114,1.27377
56,114,1.27386
57,114,1.27396
58,114,1.27404
59,114,1.27412
60,114,1.2742
61,114,1.27426
62,114,1.27433
63,114,1.27439
64,114,1.27444
65,114,1.27449
66,114,1.27453
67,114,1.27457
68,114,1.2746
69,114,1.27463
70,114,1.27466
71,114,1.27469
72,114,1.27471
73,114,1.27473
74,114,1.27475
75,114,1.27476
76,114,1.27478
77,114,1.27479
78,114,1.27481
79,114,1.27482
80,114,1.27483
81,114,1.27485
82,114,1.27486
83,114,1.27488
84,114,1.2749
85,114,1.27492
86,114,1.27494
87,114,1.27496
88,114,1.27499
89,114,1.27502
90,114,1.27506
91,114,1.2751
92,114,1.27514
93,114,1.27519
94,114,1.27524
95,114,1.2753
96,114,1.27536
97,114,1.27543
98,114,1.2755
99,114,1.27558
100,114,1.27566
101,114,1.27575
102,114,1.27585
103,114,1.27595
104,114,1.27605
105,114,1.27617
106,114,1.27629
107,114,1.27641
108,114,1.27655
109,114,1.27668
110,114,1.27683
111,114,1.27698
112,114,1.27714
113,114,1.2773
114,114,1.27747
115,114,1.27764
116,114,1.27782
117,114,1.27801
118,114,1.2782
119,114,1.2784
120,114,1.2786
121,114,1.27881
122,114,1.27902
123,114,1.27924
124,114,1.27946
125,114,1.27969
126,114,1.27992
127,114,1.28016
128,114,1.2804
129,114,1.28064
130,114,1.28089
131,114,1.28114
132,114,1.28139
133,114,1.28165
134,114,1.28191
135,114,1.28217
136,114,1.28243
137,114,1.2827
138,114,1.28297
139,114,1.28324
140,114,1.28351
141,114,1.28378
142,114,1.28406
143,114,1.28433
144,114,1.28461
145,114,1.28489
146,114,1.28516
147,114,1.28544
148,114,1.28572
149,114,1.28599
150,114,1.28627
151,114,1.28654
152,114,1.28682
153,114,1.28709
154,114,1.28736
155,114,1.28763
156,114,1.28789
157,114,1.28816
158,114,1.28842
159,114,1.28868
160,114,1.28894
161,114,1.28919
162,114,1.28944
163,114,1.28968
164,114,1.28992
165,114,1.29016
166,114,1.29039
167,114,1.29062
168,114,1.29084
169,114,1.29106
170,114,1.29127
171,114,1.29148
172,114,1.29167
173,114,1.29187
174,114,1.29205
175,114,1.29223
176,114,1.2924
177,114,1.29256
178,114,1.29272
179,114,1.29286
180,114,1.293
-180,115,1.26646
-179,115,1.26659
-178,115,1.2667
-177,115,1.26681
-176,115,1.2669
-175,115,1.26699
-174,115,1.26707
-173,115,1.26713
-172,115,1.26718
-171,115,1.26722
-170,115,1.26725
-169,115,1.26727
-168,115,1.26728
-167,115,1.26727
-166,115,1.26725
-165,115,1.26722
-164,115,1.26718
-163,115,1.26712
-162,115,1.26705
-161,115,1.26696
-160,115,1.26686
-159,115,1.26675
-158,115,1.26662
-157,115,1.26648
-156,115,1.26633
-155,115,1.26616
-154,115,1.26598
-153,115,1.26578
-152,115,1.26557
-151,115,1.26535
-150,115,1.26511
-149,115,1.26486
-148,115,1.2646
-147,115,1.26432
-146,115,1.26403
-145,115,1.26373
-144,115,1.26342
-143,115,1.2631
-142,115,1.26276
-141,115,1.26242
-140,115,1.26206
-139,115,1.26169
-138,115,1.26132
-137,115,1.26094
-136,115,1.26055
-135,115,1.26015
-134,115,1.25974
-133,115,1.25933
-132,115,1.25892
-131,115,1.2585
-130,115,1.25807
-129,115,1.25765
-128,115,1.25722
-127,115,1.25679
-126,115,1.25636
-125,115,1.25592
-124,115,1.25549
-123,115,1.25506
-122,115,1.25464
-121,115,1.25421
-120,115,1.25379
-119,115,1.25338
-118,115,1.25297
-117,115,1.25256
-116,115,1.25216
-115,115,1.25177
-114,115,1.25138
-113,115,1.251
-112,115,1.25064
-111,115,1.25028
-110,115,1.24992
-109,115,1.24958
-108,115,1.24925
-107,115,1.24893
-106,115,1.24862
-105,115,1.24832
-104,115,1.24803
-103,115,1.24775
-102,115,1.24748
-101,115,1.24722
-100,115,1.24697
-99,115,1.24674
-98,115,1.24651
-97,115,1.2463
-96,115,1.2461
-95,115,1.2459
-94,115,1.24572
-93,115,1.24555
-92,115,1.24539
-91,115,1.24523
-90,115,1.24509
-89,115,1.24495
-88,115,1.24482
-87,115,1.2447
-86,115,1.24459
-85,115,1.24449
-84,115,1.24439
-83,115,1.2443
-82,115,1.24421
-81,115,1.24413
-80,115,1.24406
-79,115,1.24398
-78,115,1.24392
-77,115,1.24386
-76,115,1.2438
-75,115,1.24374
-74,115,1.24369
-73,115,1.24364
-72,115,1.24359
-71,115,1.24354
-70,115,1.24349
-69,115,1.24345
-68,115,1.2434
-67,115,1.24336
-66,115,1.24331
-65,115,1.24327
-64,115,1.24322
-63,115,1.24317
-62,115,1.24312
-61,115,1.24308
-60,115,1.24303
-59,115,1.24297
-58,115,1.24292
-57,115,1.24286
-56,115,1.24281
-55,115,1.24275
-54,115,1.24269
-53,115,1.24263
-52,115,1.24256
-51,115,1.24249
-50,115,1.24243
-49,115,1.24236
-48,115,1.24228
-47,115,1.24221
-46,115,1.24214
-45,115,1.24206
-44,115,1.24198
-43,115,1.2419
-42,115,1.24182
-41,115,1.24174
-40,115,1.24165
-39,115,1.24157
-38,115,1.24148
-37,115,1.2414
-36,115,1.24131
-35,115,1.24123
-34,115,1.24114
-33,115,1.24105
-32,115,1.24097
-31,115,1.24088
-30,115,1.2408
-29,115,1.24071
-28,115,1.24063
-27,115,1.24055
-26,115,1.24047
-25,115,1.24039
-24,115,1.24032
-23,115,1.24024
-22,115,1.24017
-21,115,1.2401
-20,115,1.24003
-19,115,1.23997
-18,115,1.2399
-17,115,1.23985
-16,115,1.23979
-15,115,1.23974
-14,115,1.23969
-13,115,1.23965
-12,115,1.23961
-11,115,1.23957
-10,115,1.23954
-9,115,1.23951
-8,115,1.23949
-7,115,1.23948
-6,115,1.23946
-5,115,1.23946
-4,115,1.23946
-3,115,1.23946
-2,115,1.23947
-1,115,1.23949
0,115,1.23951
1,115,1.23954
2,115,1.23958
3,115,1.23962
4,115,1.23967
5,115,1.23972
6,115,1.23978
7,115,1.23985
8,115,1.23992
9,115,1.24
10,115,1.24009
11,115,1.24018
12,115,1.24028
13,115,1.24038
14,115,1.24049
15,115,1.24061
16,115,1.24073
17,115,1.24086
18,115,1.241
19,115,1.24114
20,115,1.24128
21,115,1.24143
22,115,1.24158
23,115,1.24174
24,115,1.2419
25,115,1.24207
26,115,1.24224
27,115,1.24241
28,115,1.24258
29,115,1.24276
30,115,1.24294
31,115,1.24312
32,115,1.2433
33,115,1.24348
34,115,1.24366
35,115,1.24384
36,115,1.24402
37,115,1.2442
38,115,1.24438
39,115,1.24456
40,115,1.24473
41,115,1.24491
42,115,1.24508
43,115,1.24524
44,115,1.2454
45,115,1.24556
46,115,1.24572
47,115,1.24587
48,115,1.24602
49,115,1.24616
50,115,1.24629
51,115,1.24642
52,115,1.24655
53,115,1.24667
54,115,1.24678
55,115,1.24689
56,115,1.247
57,115,1.2471
58,115,1.24719
59,115,1.24728
60,115,1.24736
61,115,1.24744
62,115,1.24751
63,115,1.24757
64,115,1.24764
65,115,1.24769
66,115,1.24775
67,115,1.24779
68,115,1.24784
69,115,1.24788
70,115,1.24792
71,115,1.24795
72,115,1.24799
73,115,1.24802
74,115,1.24804
75,115,1.24807
76,115,1.24809
77,115,1.24812
78,115,1.24814
79,115,1.24816
80,115,1.24819
81,115,1.24821
82,115,1.24823
83,115,1.24826
84,115,1.24829
85,115,1.24831
86,115,1.24834
87,115,1.24838
88,115,1.24841
89,115,1.24845
90,115,1.24849
91,115,1.24854
92,115,1.24859
93,115,1.24864
94,115,1.2487
95,115,1.24876
96,115,1.24883
97,115,1.2489
98,115,1.24897
99,115,1.24905
100,115,1.24914
101,115,1.24923
102,115,1.24933
103,115,1.24943
104,115,1.24954
105,115,1.24966
106,115,1.24978
107,115,1.24991
108,115,1.25004
109,115,1.25018
110,115,1.25032
111,115,1.25047
112,115,1.25063
113,115,1.25079
114,115,1.25096
115,115,1.25113
116,115,1.25131
117,115,1.2515
118,115,1.25169
119,115,1.25189
120,115,1.25209
121,115,1.25229
122,115,1.2525
123,115,1.25272
124,115,1.25294
125,115,1.25317
126,115,1.2534
127,115,1.25363
128,115,1.25387
129,115,1.25411
130,115,1.25436
131,115,1.25461
132,115,1.25486
133,115,1.25512
134,115,1.25538
135,115,1.25564
136,115,1.2559
137,115,1.25617
138,115,1.25644
139,115,1.25671
140,115,1.25698
141,115,1.25725
142,115,1.25753
143,115,1.2578
144,115,1.25808
145,115,1.25836
146,115,1.25863
147,115,1.25891
148,115,1.25919
149,115,1.25947
150,115,1.25974
151,115,1.26002
152,115,1.26029
153,115,1.26057
154,115,1.26084
155,115,1.26111
156,115,1.26137
157,115,1.26164
158,115,1.2619
159,115,1.26216
160,115,1.26242
161,115,1.26267
162,115,1.26292
163,115,1.26317
164,115,1.26341
165,115,1.26364
166,115,1.26388
167,115,1.2641
168,115,1.26432
169,115,1.26454
170,115,1.26475
171,115,1.26495
172,115,1.26515
173,115,1.26534
174,115,1.26553
175,115,1.2657
176,115,1.26587
177,115,1.26603
178,115,1.26618
179,115,1.26633
180,115,1.26646
-180,116,1.2393
-179,116,1.23942
-178,116,1.23954
-177,116,1.23964
-176,116,1.23973
-175,116,1.23982
-174,116,1.23989
-173,116,1.23995
-172,116,1.24
-171,116,1.24004
-170,116,1.24007
-169,116,1.24008
-168,116,1.24008
-167,116,1.24007
-166,116,1.24005
-165,116,1.24002
-164,116,1.23997
-163,116,1.23991
-162,116,1.23984
-161,116,1.23975
-160,116,1.23965
-159,116,1.23953
-158,116,1.23941
-157,116,1.23926
-156,116,1.23911
-155,116,1.23894
-154,116,1.23876
-153,116,1.23856
-152,116,1.23835
-151,116,1.23813
-150,116,1.23789
-149,116,1.23764
-148,116,1.23738
-147,116,1.23711
-146,116,1.23682
-145,116,1.23652
-144,116,1.23621
-143,116,1.23589
-142,116,1.23556
-141,116,1.23521
-140,116,1.23486
-139,116,1.2345
-138,116,1.23413
-137,116,1.23375
-136,116,1.23336
-135,116,1.23296
-134,116,1.23256
-133,116,1.23216
-132,116,1.23175
-131,116,1.23133
-130,116,1.23091
-129,116,1.23049
-128,116,1.23006
-127,116,1.22964
-126,116,1.22921
-125,116,1.22878
-124,116,1.22835
-123,116,1.22793
-122,116,1.22751
-121,116,1.22708
-120,116,1.22667
-119,116,1.22625
-118,116,1.22584
-117,116,1.22544
-116,116,1.22504
-115,116,1.22465
-114,116,1.22427
-113,116,1.22389
-112,116,1.22352
-111,116,1.22316
-110,116,1.22281
-109,116,1.22247
-108,116,1.22214
-107,116,1.22181
-106,116,1.2215
-105,116,1.2212
-104,116,1.2209
-103,116,1.22062
-102,116,1.22035
-101,116,1.22009
-100,116,1.21984
-99,116,1.21959
-98,116,1.21936
-97,116,1.21914
-96,116,1.21893
-95,116,1.21874
-94,116,1.21855
-93,116,1.21836
-92,116,1.21819
-91,116,1.21803
-90,116,1.21788
-89,116,1.21773
-88,116,1.2176
-87,116,1.21747
-86,116,1.21735
-85,116,1.21723
-84,116,1.21712
-83,116,1.21702
-82,116,1.21693
-81,116,1.21684
-80,116,1.21675
-79,116,1.21667
-78,116,1.21659
-77,116,1.21652
-76,116,1.21645
-75,116,1.21638
-74,116,1.21632
-73,116,1.21626
-72,116,1.2162
-71,116,1.21614
-70,116,1.21608
-69,116,1.21603
-68,116,1.21597
-67,116,1.21592
-66,116,1.21586
-65,116,1.21581
-64,116,1.21575
-63,116,1.2157
-62,116,1.21564
-61,116,1.21558
-60,116,1.21553
-59,116,1.21547
-58,116,1.21541
-57,116,1.21534
-56,116,1.21528
-55,116,1.21522
-54,116,1.21515
-53,116,1.21508
-52,116,1.21501
-51,116,1.21494
-50,116,1.21487
-49,116,1.2148
-48,116,1.21472
-47,116,1.21465
-46,116,1.21457
-45,116,1.21449
-44,116,1.21441
-43,116,1.21433
-42,116,1.21425
-41,116,1.21416
-40,116,1.21408
-39,116,1.214
-38,116,1.21391
-37,116,1.21383
-36,116,1.21374
-35,116,1.21366
-34,116,1.21358
-33,116,1.21349
-32,116,1.21341
-31,116,1.21333
-30,116,1.21325
-29,116,1.21317
-28,116,1.21309
-27,116,1.21301
-26,116,1.21294
-25,116,1.21286
-24,116,1.21279
-23,116,1.21272
-22,116,1.21265
-21,116,1.21259
-20,116,1.21252
-19,116,1.21246
-18,116,1.21241
-17,116,1.21235
-16,116,1.2123
-15,116,1.21226
-14,116,1.21221
-13,116,1.21217
-12,116,1.21214
-11,116,1.21211
-10,116,1.21208
-9,116,1.21206
-8,116,1.21204
-7,116,1.21203
-6,116,1.21202
-5,116,1.21202
-4,116,1.21202
-3,116,1.21203
-2,116,1.21204
-1,116,1.21206
0,116,1.21208
1,116,1.21212
2,116,1.21215
3,116,1.21219
4,116,1.21224
5,116,1.2123
6,116,1.21236
7,116,1.21243
8,116,1.2125
9,116,1.21258
10,116,1.21266
11,116,1.21276
12,116,1.21285
13,116,1.21296
14,116,1.21307
15,116,1.21318
16,116,1.2133
17,116,1.21343
18,116,1.21356
19,116,1.2137
20,116,1.21384
21,116,1.21399
22,116,1.21414
23,116,1.2143
24,116,1.21446
25,116,1.21462
26,116,1.21478
27,116,1.21495
28,116,1.21513
29,116,1.2153
30,116,1.21548
31,116,1.21565
32,116,1.21583
33,116,1.21601
34,116,1.21619
35,116,1.21637
36,116,1.21655
37,116,1.21673
38,116,1.21691
39,116,1.21708
40,116,1.21726
41,116,1.21743
42,116,1.2176
43,116,1.21777
44,116,1.21793
45,116,1.21809
46,116,1.21825
47,116,1.2184
48,116,1.21855
49,116,1.2187
50,116,1.21884
51,116,1.21897
52,116,1.2191
53,116,1.21923
54,116,1.21935
55,116,1.21946
56,116,1.21957
57,116,1.21967
58,116,1.21977
59,116,1.21987
60,116,1.21996
61,116,1.22004
62,116,1.22012
63,116,1.2202
64,116,1.22027
65,116,1.22033
66,116,1.22039
67,116,1.22045
68,116,1.2205
69,116,1.22055
70,116,1.2206
71,116,1.22065
72,116,1.22069
73,116,1.22073
74,116,1.22076
75,116,1.2208
76,116,1.22083
77,116,1.22087
78,116,1.2209
79,116,1.22093
80,116,1.22096
81,116,1.22099
82,116,1.22103
83,116,1.22106
84,116,1.22109
85,116,1.22113
86,116,1.22117
87,116,1.22121
88,116,1.22125
89,116,1.22129
90,116,1.22134
91,116,1.22139
92,116,1.22145
93,116,1.22151
94,116,1.22157
95,116,1.22164
96,116,1.22171
97,116,1.22178
98,116,1.22186
99,116,1.22195
100,116,1.22204
101,116,1.22213
102,116,1.22223
103,116,1.22234
104,116,1.22245
105,116,1.22256
106,116,1.22269
107,116,1.22281
108,116,1.22295
109,116,1.22309
110,116,1.22323
111,116,1.22338
112,116,1.22354
113,116,1.2237
114,116,1.22387
115,116,1.22404
116,116,1.22422
117,116,1.2244
118,116,1.22459
119,116,1.22478
120,116,1.22498
121,116,1.22519
122,116,1.2254
123,116,1.22561
124,116,1.22583
125,116,1.22606
126,116,1.22629
127,116,1.22652
128,116,1.22675
129,116,1.227
130,116,1.22724
131,116,1.22749
132,116,1.22774
133,116,1.22799
134,116,1.22825
135,116,1.22851
136,116,1.22878
137,116,1.22904
138,116,1.22931
139,116,1.22958
140,116,1.22985
141,116,1.23012
142,116,1.2304
143,116,1.23067
144,116,1.23095
145,116,1.23123
146,116,1.2315
147,116,1.23178
148,116,1.23206
149,116,1.23234
150,116,1.23261
151,116,1.23289
152,116,1.23316
153,116,1.23343
154,116,1.23371
155,116,1.23398
156,116,1.23424
157,116,1.23451
158,116,1.23477
159,116,1.23503
160,116,1.23529
161,116,1.23554
162,116,1.23579
163,116,1.23603
164,116,1.23627
165,116,1.23651
166,116,1.23674
167,116,1.23697
168,116,1.23719
169,116,1.2374
170,116,1.23761
171,116,1.23781
172,116,1.23801
173,116,1.2382
174,116,1.23838
175,116,1.23855
176,116,1.23872
177,116,1.23888
178,116,1.23903
179,116,1.23917
180,116,1.2393
-180,117,1.21157
-179,117,1.21169
-178,117,1.2118
-177,117,1.2119
-176,117,1.21199
-175,117,1.21207
-174,117,1.21214
-173,117,1.2122
-172,117,1.21225
-171,117,1.21229
-170,117,1.21231
-169,117,1.21232
-168,117,1.21232
-167,117,1.21231
-166,117,1.21229
-165,117,1.21225
-164,117,1.2122
-163,117,1.21214
-162,117,1.21206
-161,117,1.21197
-160,117,1.21187
-159,117,1.21176
-158,117,1.21163
-157,117,1.21149
-156,117,1.21133
-155,117,1.21116
-154,117,1.21098
-153,117,1.21078
-152,117,1.21058
-151,117,1.21035
-150,117,1.21012
-149,117,1.20987
-148,117,1.20961
-147,117,1.20934
-146,117,1.20905
-145,117,1.20876
-144,117,1.20845
-143,117,1.20813
-142,117,1.2078
-141,117,1.20746
-140,117,1.20711
-139,117,1.20675
-138,117,1.20639
-137,117,1.20601
-136,117,1.20563
-135,117,1.20524
-134,117,1.20484
-133,117,1.20444
-132,117,1.20403
-131,117,1.20362
-130,117,1.20321
-129,117,1.20279
-128,117,1.20237
-127,117,1.20195
-126,117,1.20153
-125,117,1.2011
-124,117,1.20068
-123,117,1.20026
-122,117,1.19984
-121,117,1.19942
-120,117,1.19901
-119,117,1.1986
-118,117,1.19819
-117,117,1.19779
-116,117,1.1974
-115,117,1.19701
-114,117,1.19663
-113,117,1.19625
-112,117,1.19588
-111,117,1.19553
-110,117,1.19517
-109,117,1.19483
-108,117,1.1945
-107,117,1.19417
-106,117,1.19386
-105,117,1.19355
-104,117,1.19326
-103,117,1.19297
-102,117,1.1927
-101,117,1.19243
-100,117,1.19218
-99,117,1.19193
-98,117,1.1917
-97,117,1.19147
-96,117,1.19126
-95,117,1.19105
-94,117,1.19085
-93,117,1.19067
-92,117,1.19049
-91,117,1.19032
-90,117,1.19016
-89,117,1.19
-88,117,1.18986
-87,117,1.18972
-86,117,1.18959
-85,117,1.18947
-84,117,1.18935
-83,117,1.18924
-82,117,1.18913
-81,117,1.18903
-80,117,1.18894
-79,117,1.18885
-78,117,1.18876
-77,117,1.18868
-76,117,1.1886
-75,117,1.18852
-74,117,1.18845
-73,117,1.18838
-72,117,1.18831
-71,117,1.18824
-70,117,1.18817
-69,117,1.18811
-68,117,1.18804
-67,117,1.18798
-66,117,1.18792
-65,117,1.18785
-64,117,1.18779
-63,117,1.18773
-62,117,1.18766
-61,117,1.1876
-60,117,1.18753
-59,117,1.18747
-58,117,1.1874
-57,117,1.18733
-56,117,1.18726
-55,117,1.18719
-54,117,1.18712
-53,117,1.18705
-52,117,1.18698
-51,117,1.1869
-50,117,1.18683
-49,117,1.18675
-48,117,1.18667
-47,117,1.18659
-46,117,1.18651
-45,117,1.18643
-44,117,1.18635
-43,117,1.18627
-42,117,1.18619
-41,117,1.18611
-40,117,1.18602
-39,117,1.18594
-38,117,1.18586
-37,117,1.18578
-36,117,1.18569
-35,117,1.18561
-34,117,1.18553
-33,117,1.18545
-32,117,1.18537
-31,117,1.18529
-30,117,1.18521
